/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully load weights from /Users/ValenXie/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 139.484, success rate: 0.000
Generated 2000/30000 steps from the expert. Average episode reward: 138.387, success rate: 0.016
Generated 3000/30000 steps from the expert. Average episode reward: 145.194, success rate: 0.021
Generated 30000 steps from the expert. Average episode reward: 145.194, success rate: 0.021
Start training!
  total_episodes: 3614
  total_loss: -0.05595399915980987
  total_steps: 320000
  total_time: 3642.0254342556

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.22249128840481625
  entropy: 0.9974969386290281
  episode_reward: 28.50717514736839
  frame_per_second: 86
  gail_reward: 0.043925321417359206
  grad_norm: 2.0734742363293965
  iteration: 16
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.04537844836998444
  ratio: 1.0030204314451951
  success_rate: 0.0
  total_episodes: 3915
  total_loss: -0.04537844816939189
  total_steps: 340000
  total_time: 3936.6932458877563

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.24067800983977625
  entropy: 0.8193159577174064
  episode_reward: 26.157108716338616
  frame_per_second: 86
  gail_reward: 0.07678889354261068
  grad_norm: 2.0123686492443085
  iteration: 17
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.0779989711367167
  ratio: 1.0012245995111955
  success_rate: 0.0
  total_episodes: 4236
  total_loss: -0.07799897119880486
  total_steps: 360000
  total_time: 4168.6425569057465

===== gail Training Iteration 18 =====:
  adv_mean: null
  discriminator_loss: 0.23429639904926985
  entropy: 0.6594410715194848
  episode_reward: 19.388420896089958
  frame_per_second: 86
  gail_reward: 0.06167939119518567
  grad_norm: 1.4330719687999822
  iteration: 18
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.06236308452983697
  ratio: 1.0005342642466226
  success_rate: 0.0
  total_episodes: 4594
  total_loss: -0.06236308458237312
  total_steps: 380000
  total_time: 4391.468602180481

===== gail Training Iteration 19 =====:
  adv_mean: null
  discriminator_loss: 0.26572571842907333
  entropy: 0.5215030071445
  episode_reward: 27.05868127361081
  frame_per_second: 87
  gail_reward: 0.0745314692075436
  grad_norm: 1.26476940375108
  iteration: 19
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.07525415242386935
  ratio: 1.0005841589890994
  success_rate: 0.0
  total_episodes: 4905
  total_loss: -0.07525415251461359
  total_steps: 400000
  total_time: 4595.8019280433655

===== gail Training Iteration 20 =====:
  adv_mean: null
  discriminator_loss: 0.27309383487281125
  entropy: 0.47833827718710287
  episode_reward: 41.59165699004574
  frame_per_second: 87
  gail_reward: 0.04948169798232042
  grad_norm: 1.4430276562006046
  iteration: 20
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.050782934963130036
  ratio: 1.000808964478664
  success_rate: 0.0
  total_episodes: 5172
  total_loss: -0.0507829352401388
  total_steps: 420000
  total_time: 4814.707137107849

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/checkpoint-iter20.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/progress.csv>.
===== gail Training Iteration 21 =====:
  adv_mean: null
  discriminator_loss: 0.27109713583038403
  entropy: 0.3554356499742239
  episode_reward: 35.49454341143067
  frame_per_second: 86
  gail_reward: 0.08026228037973245
  grad_norm: 2.006281698667086
  iteration: 21
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.08082325838697263
  ratio: 1.000395709199783
  success_rate: 0.0
  total_episodes: 5475
  total_loss: -0.08082325848249289
  total_steps: 440000
  total_time: 5099.6378490924835

===== gail Training Iteration 22 =====:
  adv_mean: null
  discriminator_loss: 0.24177126460350476
  entropy: 0.2907364879663174
  episode_reward: 22.435823267051827
  frame_per_second: 86
  gail_reward: 0.07411069466422002
  grad_norm: 1.1310321994316883
  iteration: 22
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.07438913693126195
  ratio: 1.0012711274318207
  success_rate: 0.0
  total_episodes: 5843
  total_loss: -0.0743891368405177
  total_steps: 460000
  total_time: 5318.251007080078

===== gail Training Iteration 23 =====:
  adv_mean: null
  discriminator_loss: 0.21822507947874376
  entropy: 0.2695346204516215
  episode_reward: 13.827727549745259
  frame_per_second: 85
  gail_reward: 0.050399434953354874
  grad_norm: 1.8722838977972667
  iteration: 23
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.05062974817000138
  ratio: 1.001156452909494
  success_rate: 0.0
  total_episodes: 6271
  total_loss: -0.05062974788821661
  total_steps: 480000
  total_time: 5591.514781951904

===== gail Training Iteration 24 =====:
  adv_mean: null
  discriminator_loss: 0.23806060078816535
  entropy: 0.2633617331011173
  episode_reward: 17.456735227287698
  frame_per_second: 85
  gail_reward: 0.06704028316128713
  grad_norm: 2.925288204963391
  iteration: 24
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.06746911155298735
  ratio: 1.0002012167985623
  success_rate: 0.0
  total_episodes: 6652
  total_loss: -0.06746911164850761
  total_steps: 500000
  total_time: 5841.813517093658

===== gail Training Iteration 25 =====:
  adv_mean: null
  discriminator_loss: 0.20284648897747198
  entropy: 0.22706163703249052
  episode_reward: 11.708291824096836
  frame_per_second: 85
  gail_reward: 0.05845160506761227
  grad_norm: 1.0566558838654787
  iteration: 25
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.05941755171769705
  ratio: 1.0006060044734906
  success_rate: 0.0
  total_episodes: 7101
  total_loss: -0.05941755137860011
  total_steps: 520000
  total_time: 6098.95659327507

===== gail Training Iteration 26 =====:
  adv_mean: null
  discriminator_loss: 0.18829949881212835
  entropy: 0.34417540463499535
  episode_reward: 9.61667959014941
  frame_per_second: 84
  gail_reward: 0.0615267057926991
  grad_norm: 1.4466403181736285
  iteration: 26
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.06284429271920369
  ratio: 1.0006337220088029
  success_rate: 0.0
  total_episodes: 7563
  total_loss: -0.06284429279084389
  total_steps: 540000
  total_time: 6362.254594087601

===== gail Training Iteration 27 =====:
  adv_mean: null
  discriminator_loss: 0.2048083188633124
  entropy: 0.4085987969850883
  episode_reward: 14.677707053056997
  frame_per_second: 84
  gail_reward: 0.05810033709574968
  grad_norm: 0.9675166677205991
  iteration: 27
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.0595759868191985
  ratio: 1.0003434999631002
  success_rate: 0.0
  total_episodes: 8008
  total_loss: -0.05957598687173464
  total_steps: 560000
  total_time: 6594.465926170349

===== gail Training Iteration 28 =====:
  adv_mean: null
  discriminator_loss: 0.2710184681205413
  entropy: 0.45690276061113066
  episode_reward: 49.64709343552531
  frame_per_second: 85
  gail_reward: 0.050012575710813204
  grad_norm: 0.7909722364865817
  iteration: 28
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.051058067051837075
  ratio: 1.0019061675438514
  success_rate: 0.0
  total_episodes: 8257
  total_loss: -0.05105806728586172
  total_steps: 580000
  total_time: 6810.4814889431

===== gail Training Iteration 29 =====:
  adv_mean: null
  discriminator_loss: 0.2682902398781899
  entropy: 0.4716923225002411
  episode_reward: 65.80953475040008
  frame_per_second: 85
  gail_reward: 0.054637209913478445
  grad_norm: 1.0343192837941342
  iteration: 29
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.05566979883095393
  ratio: 1.0013203849395116
  success_rate: 0.0
  total_episodes: 8483
  total_loss: -0.05566979898378635
  total_steps: 600000
  total_time: 7033.195552110672

===== gail Training Iteration 30 =====:
  adv_mean: null
  discriminator_loss: 0.26563420713138886
  entropy: 0.48745234390864006
  episode_reward: 67.23418229147582
  frame_per_second: 85
  gail_reward: 0.06117658724960608
  grad_norm: 1.3296498035773252
  iteration: 30
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.061931536509058416
  ratio: 1.0009314579841417
  success_rate: 0.0
  total_episodes: 8706
  total_loss: -0.06193153659980267
  total_steps: 620000
  total_time: 7243.216795921326

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/checkpoint-iter30.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail/progress.csv>.
===== gail Training Iteration 31 =====:
  adv_mean: null
  discriminator_loss: 0.27336099422894994
  entropy: 0.5528799759271817
  episode_reward: 69.88310976101873
  frame_per_second: 86
  gail_reward: 0.0936978958069514
  grad_norm: 1.4233031610647837
  iteration: 31
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.0945419270067643
  ratio: 1.0023328679494368
  success_rate: 0.0
  total_episodes: 8927
  total_loss: -0.094541927264669
  total_steps: 640000
  total_time: 7439.125048160553

===== gail Training Iteration 32 =====:
  adv_mean: null
  discriminator_loss: 0.274752181290816
  entropy: 0.5519367876343239
  episode_reward: 78.5766640129391
  frame_per_second: 86
  gail_reward: 0.1209764302827609
  grad_norm: 1.9142075599768222
  iteration: 32
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.1222688229706807
  ratio: 1.0029499555245425
  success_rate: 0.0
  total_episodes: 9127
  total_loss: -0.12226882273188004
  total_steps: 660000
  total_time: 7640.305272102356

===== gail Training Iteration 33 =====:
  adv_mean: null
  discriminator_loss: 0.2748322540273269
  entropy: 0.550839486450721
  episode_reward: 81.49139561736045
  frame_per_second: 86
  gail_reward: 0.090951482197031
  grad_norm: 2.59334105406052
  iteration: 33
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.092375536606862
  ratio: 1.0028097773209597
  success_rate: 0.0
  total_episodes: 9319
  total_loss: -0.09237553652089375
  total_steps: 680000
  total_time: 7843.507227897644

===== gail Training Iteration 34 =====:
  adv_mean: null
  discriminator_loss: 0.27633706394296426
  entropy: 0.6012025783841427
  episode_reward: 81.6408076975347
  frame_per_second: 87
  gail_reward: 0.06872169133275748
  grad_norm: 1.1751686671605477
  iteration: 34
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.06951655173817506
  ratio: 1.002380584142147
  success_rate: 0.0
  total_episodes: 9505
  total_loss: -0.06951655188145546
  total_steps: 700000
  total_time: 8018.36080622673

===== gail Training Iteration 35 =====:
  adv_mean: null
  discriminator_loss: 0.27957044324049585
  entropy: 0.6252692045691686
  episode_reward: 87.68539459349229
  frame_per_second: 87
  gail_reward: 0.05671741881718238
  grad_norm: 1.7722710727117001
  iteration: 35
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.056997588787896514
  ratio: 1.0024159604922318
  success_rate: 0.0
  total_episodes: 9687
  total_loss: -0.05699758835327931
  total_steps: 720000
  total_time: 8214.309022903442

===== gail Training Iteration 36 =====:
  adv_mean: null
  discriminator_loss: 0.28997090944112874
  entropy: 0.5974857047964365
  episode_reward: 90.54744587599588
  frame_per_second: 87
  gail_reward: 0.09120913257774635
  grad_norm: 1.3359968755489742
  iteration: 36
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.0913387961876698
  ratio: 1.0031880173927699
  success_rate: 0.0
  total_episodes: 9864
  total_loss: -0.09133879642647047
  total_steps: 740000
  total_time: 8411.832233905792

===== gail Training Iteration 37 =====:
  adv_mean: null
  discriminator_loss: 0.28983805315234723
  entropy: 0.5778257948083755
  episode_reward: 97.83702638242274
  frame_per_second: 88
  gail_reward: 0.0808870239326587
  grad_norm: 1.3774408442087662
  iteration: 37
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.08138489734667997
  ratio: 1.0032626574620223
  success_rate: 0.0
  total_episodes: 10028
  total_loss: -0.08138489733712795
  total_steps: 760000
  total_time: 8577.25406908989

===== gail Training Iteration 38 =====:
  adv_mean: null
  discriminator_loss: 0.2928182176481455
  entropy: 0.5265210037048046
  episode_reward: 102.77937496674582
  frame_per_second: 89
  gail_reward: 0.09481388258819397
  grad_norm: 1.8546161414721074
  iteration: 38
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.09481586149105659
  ratio: 1.0027516251955277
  success_rate: 0.02
  total_episodes: 10195
  total_loss: -0.09481586172030522
  total_steps: 780000
  total_time: 8748.300529241562

===== gail Training Iteration 39 =====:
  adv_mean: null
  discriminator_loss: 0.2906976655507699
  entropy: 0.5872762427116052
  episode_reward: 96.24246587672627
  frame_per_second: 89
  gail_reward: 0.051326185746643785
  grad_norm: 3.8608149280914894
  iteration: 39
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.05156476471382074
  ratio: 1.0024908425716252
  success_rate: 0.0
  total_episodes: 10361
  total_loss: -0.05156476448934812
  total_steps: 800000
  total_time: 8914.060286045074

===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.2910175912464276
  entropy: 0.5167544084481704
  episode_reward: 104.74416357812972
  frame_per_second: 90
  gail_reward: 0.07474704458354375
  grad_norm: 2.266219114034604
  iteration: 40
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-10Env-v0/gail
  policy_loss: -0.07452872946667366
  ratio: 1.0028820526141387
  success_rate: 0.03
  total_episodes: 10525
  total_loss: -0.07452872960995405
  total_steps: 820000
  total_time: 9099.271650075912

/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
