/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully load weights from /Users/ValenXie/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 135.621, success rate: 0.033
Generated 2000/30000 steps from the expert. Average episode reward: 145.528, success rate: 0.032
Generated 3000/30000 steps from the expert. Average episode reward: 149.332, success rate: 0.032
Generated 30000 steps from the expert. Average episode reward: 149.332, success rate: 0.032
Start training!
  total_episodes: 3887
  total_loss: -0.049916178054916556
  total_steps: 320000
  total_time: 4808.591335773468

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.18152655609525167
  entropy: 0.6542168318461149
  episode_reward: 8.471416805341244
  frame_per_second: 65
  gail_reward: 0.031592917394561645
  grad_norm: 1.3790371862741617
  iteration: 16
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.03181289262496508
  ratio: 1.0011855295071235
  success_rate: 0.0
  total_episodes: 4337
  total_loss: -0.031812892663173185
  total_steps: 340000
  total_time: 5206.585225820541

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.21431822383250945
  entropy: 0.5526294454550131
  episode_reward: 16.065488797480793
  frame_per_second: 65
  gail_reward: 0.08630230403863466
  grad_norm: 0.8095513790845871
  iteration: 17
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.08643590233837947
  ratio: 0.9991786287381099
  success_rate: 0.0
  total_episodes: 4759
  total_loss: -0.0864359023097234
  total_steps: 360000
  total_time: 5528.534553766251

===== gail Training Iteration 18 =====:
  adv_mean: null
  discriminator_loss: 0.20977632734829035
  entropy: 0.5005038363429216
  episode_reward: 11.12241551419769
  frame_per_second: 64
  gail_reward: 0.062472506665075436
  grad_norm: 1.214439847224798
  iteration: 18
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.06284672903517882
  ratio: 1.0002519965935976
  success_rate: 0.0
  total_episodes: 5211
  total_loss: -0.06284672907338693
  total_steps: 380000
  total_time: 5853.2543296813965

===== gail Training Iteration 19 =====:
  adv_mean: null
  discriminator_loss: 0.17504425284763178
  entropy: 0.43647147512588746
  episode_reward: 6.558574620086983
  frame_per_second: 64
  gail_reward: 0.045647402656957124
  grad_norm: 1.1896089639419165
  iteration: 19
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.0460498453094027
  ratio: 1.0006348168238615
  success_rate: 0.0
  total_episodes: 5718
  total_loss: -0.04604984519000237
  total_steps: 400000
  total_time: 6228.10711479187

===== gail Training Iteration 20 =====:
  adv_mean: null
  discriminator_loss: 0.17389251540104547
  entropy: 0.37361048020613497
  episode_reward: 9.115513683937579
  frame_per_second: 64
  gail_reward: 0.04151630405670939
  grad_norm: 0.633183749134724
  iteration: 20
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.041968372242095375
  ratio: 0.9996389256838041
  success_rate: 0.0
  total_episodes: 6225
  total_loss: -0.0419683720319508
  total_steps: 420000
  total_time: 6532.314489841461

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/checkpoint-iter20.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/progress.csv>.
===== gail Training Iteration 21 =====:
  adv_mean: null
  discriminator_loss: 0.19224102136034232
  entropy: 0.32818958314183433
  episode_reward: 9.890478334380894
  frame_per_second: 63
  gail_reward: 0.048301943563497984
  grad_norm: 0.7933615609621391
  iteration: 21
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.04888843066799335
  ratio: 1.001775998641283
  success_rate: 0.0
  total_episodes: 6706
  total_loss: -0.04888843056769707
  total_steps: 440000
  total_time: 6882.320314645767

===== gail Training Iteration 22 =====:
  adv_mean: null
  discriminator_loss: 0.17787514076783106
  entropy: 0.3439612261759929
  episode_reward: 7.7025701356723975
  frame_per_second: 63
  gail_reward: 0.0515141505174912
  grad_norm: 1.1309016369856322
  iteration: 22
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.05244603995233774
  ratio: 1.0010031378422029
  success_rate: 0.0
  total_episodes: 7209
  total_loss: -0.05244603988069754
  total_steps: 460000
  total_time: 7229.988909006119

===== gail Training Iteration 23 =====:
  adv_mean: null
  discriminator_loss: 0.20182611051087196
  entropy: 0.38468225648005805
  episode_reward: 11.942777719088317
  frame_per_second: 63
  gail_reward: 0.0641649310500958
  grad_norm: 1.285116774913592
  iteration: 23
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.06499126388285405
  ratio: 1.0017532687156627
  success_rate: 0.0
  total_episodes: 7671
  total_loss: -0.06499126406911857
  total_steps: 480000
  total_time: 7568.530809640884

===== gail Training Iteration 24 =====:
  adv_mean: null
  discriminator_loss: 0.2000677414333973
  entropy: 0.3970565632367745
  episode_reward: 13.547028784495318
  frame_per_second: 63
  gail_reward: 0.05345807342002025
  grad_norm: 4.758959643046061
  iteration: 24
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.0545262162358715
  ratio: 1.0010397709332979
  success_rate: 0.0
  total_episodes: 8118
  total_loss: -0.05452621621676745
  total_steps: 500000
  total_time: 7863.446229934692

===== gail Training Iteration 25 =====:
  adv_mean: null
  discriminator_loss: 0.2403519132676033
  entropy: 0.38201655264084156
  episode_reward: 27.43571800289511
  frame_per_second: 63
  gail_reward: 0.06583788169500156
  grad_norm: 1.7314388401997396
  iteration: 25
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.06723406895613059
  ratio: 0.9996695265555993
  success_rate: 0.0
  total_episodes: 8461
  total_loss: -0.06723406880329817
  total_steps: 520000
  total_time: 8129.316240787506

===== gail Training Iteration 26 =====:
  adv_mean: null
  discriminator_loss: 0.2464533130518901
  entropy: 0.4365961676988846
  episode_reward: 36.23182030064683
  frame_per_second: 64
  gail_reward: 0.06817248042863913
  grad_norm: 1.0650827388732862
  iteration: 26
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.06982112500147941
  ratio: 1.0006951259496883
  success_rate: 0.0
  total_episodes: 8752
  total_loss: -0.06982112493939124
  total_steps: 540000
  total_time: 8390.854125022888

===== gail Training Iteration 27 =====:
  adv_mean: null
  discriminator_loss: 0.25221391163575346
  entropy: 0.4811546875498234
  episode_reward: 46.73956615222623
  frame_per_second: 64
  gail_reward: 0.09337622531904624
  grad_norm: 2.015981167096358
  iteration: 27
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.09548333437205889
  ratio: 1.0014268726110458
  success_rate: 0.0
  total_episodes: 9030
  total_loss: -0.09548333486876427
  total_steps: 560000
  total_time: 8630.460040807724

===== gail Training Iteration 28 =====:
  adv_mean: null
  discriminator_loss: 0.2635840423787251
  entropy: 0.48324626202766713
  episode_reward: 65.32462314077216
  frame_per_second: 65
  gail_reward: 0.051138960636961155
  grad_norm: 1.0015196554935895
  iteration: 28
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.05239521622753296
  ratio: 1.0024006967361156
  success_rate: 0.0
  total_episodes: 9259
  total_loss: -0.05239521618454884
  total_steps: 580000
  total_time: 8854.77329993248

===== gail Training Iteration 29 =====:
  adv_mean: null
  discriminator_loss: 0.26756970225236354
  entropy: 0.47102400801884825
  episode_reward: 89.33972180900619
  frame_per_second: 66
  gail_reward: 0.06660290353286724
  grad_norm: 1.5196798764742339
  iteration: 29
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.06780241419776128
  ratio: 1.0047401526035407
  success_rate: 0.0
  total_episodes: 9450
  total_loss: -0.0678024141738812
  total_steps: 600000
  total_time: 9064.694730997086

===== gail Training Iteration 30 =====:
  adv_mean: null
  discriminator_loss: 0.2750529036881068
  entropy: 0.4831777663567127
  episode_reward: 84.42880618127096
  frame_per_second: 66
  gail_reward: 0.048945871907740066
  grad_norm: 1.5311052018251174
  iteration: 30
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.050011866917021766
  ratio: 1.0012185495633346
  success_rate: 0.0
  total_episodes: 9638
  total_loss: -0.05001186677851738
  total_steps: 620000
  total_time: 9291.666694879532

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/checkpoint-iter30.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail/progress.csv>.
===== gail Training Iteration 31 =====:
  adv_mean: null
  discriminator_loss: 0.28022698127688506
  entropy: 0.44820059530245954
  episode_reward: 96.64217180422351
  frame_per_second: 67
  gail_reward: 0.10179442200714196
  grad_norm: 1.8541426443136655
  iteration: 31
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.10249731238835898
  ratio: 1.0031111092903675
  success_rate: 0.0
  total_episodes: 9816
  total_loss: -0.10249731234059883
  total_steps: 640000
  total_time: 9500.01613163948

===== gail Training Iteration 32 =====:
  adv_mean: null
  discriminator_loss: 0.2890716108183066
  entropy: 0.38586043505332407
  episode_reward: 97.5018303206424
  frame_per_second: 67
  gail_reward: 0.12260786490753675
  grad_norm: 2.9728184507443354
  iteration: 32
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.12386445074509352
  ratio: 1.0038573015958836
  success_rate: 0.0
  total_episodes: 10000
  total_loss: -0.12386445084061377
  total_steps: 660000
  total_time: 9724.902752876282

===== gail Training Iteration 33 =====:
  adv_mean: null
  discriminator_loss: 0.28338651120280606
  entropy: 0.3978073637645978
  episode_reward: 100.95895169280949
  frame_per_second: 68
  gail_reward: 0.10047208220721819
  grad_norm: 2.7777345431156646
  iteration: 33
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.10155414287478495
  ratio: 1.0028096565069295
  success_rate: 0.0
  total_episodes: 10173
  total_loss: -0.10155414261688024
  total_steps: 680000
  total_time: 9932.120120048523

===== gail Training Iteration 34 =====:
  adv_mean: null
  discriminator_loss: 0.28950679783637706
  entropy: 0.36217396788490125
  episode_reward: 90.3535283221957
  frame_per_second: 68
  gail_reward: 0.07757703255002316
  grad_norm: 1.047460286357464
  iteration: 34
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.07842687390362606
  ratio: 1.002062083589725
  success_rate: 0.0
  total_episodes: 10358
  total_loss: -0.07842687402780239
  total_steps: 700000
  total_time: 10225.812590837479

===== gail Training Iteration 35 =====:
  adv_mean: null
  discriminator_loss: 0.29482875263843783
  entropy: 0.31842314197849003
  episode_reward: 94.83213521579039
  frame_per_second: 69
  gail_reward: 0.07160345166921615
  grad_norm: 3.4212603425368284
  iteration: 35
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.07206139325235898
  ratio: 1.0031002037800276
  success_rate: 0.0
  total_episodes: 10540
  total_loss: -0.07206139302311035
  total_steps: 720000
  total_time: 10418.60927271843

===== gail Training Iteration 36 =====:
  adv_mean: null
  discriminator_loss: 0.29684892581441463
  entropy: 0.3383167170179196
  episode_reward: 98.36570139704389
  frame_per_second: 69
  gail_reward: 0.08868522235216239
  grad_norm: 1.7697559127440818
  iteration: 36
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.08915938388269681
  ratio: 1.0031433791686326
  success_rate: 0.01
  total_episodes: 10718
  total_loss: -0.08915938384448871
  total_steps: 740000
  total_time: 10631.667209863663

===== gail Training Iteration 37 =====:
  adv_mean: null
  discriminator_loss: 0.29706571300824486
  entropy: 0.31908551276876373
  episode_reward: 96.92714481873153
  frame_per_second: 69
  gail_reward: 0.10014692713052799
  grad_norm: 1.8448216456633348
  iteration: 37
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.10048311696602748
  ratio: 1.0039854446282754
  success_rate: 0.01
  total_episodes: 10894
  total_loss: -0.10048311721438016
  total_steps: 760000
  total_time: 10876.829998731613

===== gail Training Iteration 38 =====:
  adv_mean: null
  discriminator_loss: 0.29281640496009437
  entropy: 0.31336027425833235
  episode_reward: 100.2844588334576
  frame_per_second: 70
  gail_reward: 0.10304532503852477
  grad_norm: 2.3115571468304363
  iteration: 38
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.10290675546305302
  ratio: 1.006147019756146
  success_rate: 0.01
  total_episodes: 11065
  total_loss: -0.10290675588334218
  total_steps: 780000
  total_time: 11085.609815597534

===== gail Training Iteration 39 =====:
  adv_mean: null
  discriminator_loss: 0.29361357245689784
  entropy: 0.2955394837527703
  episode_reward: 108.00850780958834
  frame_per_second: 71
  gail_reward: 0.05382812957351024
  grad_norm: 4.484083958161183
  iteration: 39
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.0544210847085103
  ratio: 1.004687755000897
  success_rate: 0.02
  total_episodes: 11225
  total_loss: -0.05442108494731096
  total_steps: 800000
  total_time: 11231.174572944641

===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.2978299655211277
  entropy: 0.28656801149631156
  episode_reward: 109.87879364207423
  frame_per_second: 72
  gail_reward: 0.06709181102327047
  grad_norm: 2.4696088430209038
  iteration: 40
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-50Env-v0/gail
  policy_loss: -0.0667177822202062
  ratio: 1.0028806201922589
  success_rate: 0.0
  total_episodes: 11391
  total_loss: -0.06671778224886228
  total_steps: 820000
  total_time: 11330.903417825699

/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
