/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully load weights from /Users/ValenXie/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 264.278, success rate: 0.000
Generated 2000/30000 steps from the expert. Average episode reward: 261.776, success rate: 0.000
Generated 3000/30000 steps from the expert. Average episode reward: 258.640, success rate: 0.000
Generated 30000 steps from the expert. Average episode reward: 258.640, success rate: 0.000
Start training!
  total_episodes: 2764
  total_loss: -0.03831191474858385
  total_steps: 320000
  total_time: 3824.2161133289337

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.26053356835857416
  entropy: 0.49284472996607803
  episode_reward: 50.23519488168441
  frame_per_second: 83
  gail_reward: 0.06510371897751704
  grad_norm: 0.7094872545737486
  iteration: 16
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06538777732505248
  ratio: 1.0007134346625743
  success_rate: 0.0
  total_episodes: 3000
  total_loss: -0.06538777739669267
  total_steps: 340000
  total_time: 4064.9408690929413

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.2690457058258546
  entropy: 0.32723263188814505
  episode_reward: 42.29793111284109
  frame_per_second: 83
  gail_reward: 0.08518388096529704
  grad_norm: 1.9405891436796923
  iteration: 17
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08538061254299605
  ratio: 0.9992744265458523
  success_rate: 0.0
  total_episodes: 3265
  total_loss: -0.08538061251433995
  total_steps: 360000
  total_time: 4317.79042506218

===== gail Training Iteration 18 =====:
  adv_mean: null
  discriminator_loss: 0.2581042140340194
  entropy: 0.1929266118372862
  episode_reward: 50.80511812093609
  frame_per_second: 83
  gail_reward: 0.05375557968822809
  grad_norm: 0.8007990627716749
  iteration: 18
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.053953238151585446
  ratio: 1.0004059908481744
  success_rate: 0.0
  total_episodes: 3516
  total_loss: -0.053953238113377336
  total_steps: 380000
  total_time: 4532.274066209793

===== gail Training Iteration 19 =====:
  adv_mean: null
  discriminator_loss: 0.2739026825970564
  entropy: 0.13220287919617615
  episode_reward: 59.85218402859248
  frame_per_second: 83
  gail_reward: 0.07773794269141479
  grad_norm: 0.8840932822380311
  iteration: 19
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07780768975424461
  ratio: 1.0001319033213152
  success_rate: 0.0
  total_episodes: 3759
  total_loss: -0.0778076898258848
  total_steps: 400000
  total_time: 4773.241176128387

===== gail Training Iteration 20 =====:
  adv_mean: null
  discriminator_loss: 0.23863375884218094
  entropy: 0.11951675468530411
  episode_reward: 39.58070273365718
  frame_per_second: 83
  gail_reward: 0.04506023910183173
  grad_norm: 1.3260185802594209
  iteration: 20
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.045212331796303774
  ratio: 1.000342449775109
  success_rate: 0.0
  total_episodes: 4043
  total_loss: -0.045212331676903444
  total_steps: 420000
  total_time: 5034.337029218674

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/checkpoint-iter20.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/progress.csv>.
===== gail Training Iteration 21 =====:
  adv_mean: null
  discriminator_loss: 0.2475956467099679
  entropy: 0.10696702813729644
  episode_reward: 58.46131080693756
  frame_per_second: 83
  gail_reward: 0.07497444663387842
  grad_norm: 0.802886126935482
  iteration: 21
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07578877906959791
  ratio: 1.001280648433245
  success_rate: 0.0
  total_episodes: 4290
  total_loss: -0.07578877901228574
  total_steps: 440000
  total_time: 5283.191231250763

===== gail Training Iteration 22 =====:
  adv_mean: null
  discriminator_loss: 0.2365796727916369
  entropy: 0.18234275238445172
  episode_reward: 62.50870554531016
  frame_per_second: 83
  gail_reward: 0.060725443872312705
  grad_norm: 0.8583062089406527
  iteration: 22
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06168475742810048
  ratio: 0.9989646023664719
  success_rate: 0.0
  total_episodes: 4525
  total_loss: -0.061684757676453164
  total_steps: 460000
  total_time: 5517.855492115021

===== gail Training Iteration 23 =====:
  adv_mean: null
  discriminator_loss: 0.2228941057068415
  entropy: 0.2939466225031095
  episode_reward: 53.90329288744594
  frame_per_second: 83
  gail_reward: 0.04322974811284206
  grad_norm: 1.2652463624110588
  iteration: 23
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.04438696693724547
  ratio: 1.0003526145831132
  success_rate: 0.0
  total_episodes: 4775
  total_loss: -0.044386966846501216
  total_steps: 480000
  total_time: 5743.1220190525055

===== gail Training Iteration 24 =====:
  adv_mean: null
  discriminator_loss: 0.2195024756475901
  entropy: 0.3515964436225402
  episode_reward: 47.436381785186626
  frame_per_second: 83
  gail_reward: 0.036736356283132085
  grad_norm: 3.3634229097610864
  iteration: 24
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.037575711734974995
  ratio: 0.9997654540416522
  success_rate: 0.0
  total_episodes: 5025
  total_loss: -0.0375757116657228
  total_steps: 500000
  total_time: 5995.631320238113

===== gail Training Iteration 25 =====:
  adv_mean: null
  discriminator_loss: 0.21209628275380685
  entropy: 0.4055881036779819
  episode_reward: 47.449918199090426
  frame_per_second: 83
  gail_reward: 0.0671365629404019
  grad_norm: 3.208050714394985
  iteration: 25
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06836157008432425
  ratio: 0.999867110603895
  success_rate: 0.0
  total_episodes: 5283
  total_loss: -0.06836157019894856
  total_steps: 520000
  total_time: 6232.184673070908

===== gail Training Iteration 26 =====:
  adv_mean: null
  discriminator_loss: 0.21975148086173413
  entropy: 0.4957979234747398
  episode_reward: 52.10890809923033
  frame_per_second: 83
  gail_reward: 0.06506118551374246
  grad_norm: 4.291865032147139
  iteration: 26
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06606588926739418
  ratio: 0.9998526939214805
  success_rate: 0.0
  total_episodes: 5530
  total_loss: -0.06606588920530601
  total_steps: 540000
  total_time: 6445.863958120346

===== gail Training Iteration 27 =====:
  adv_mean: null
  discriminator_loss: 0.21637068872268383
  entropy: 0.5491345408253181
  episode_reward: 47.37033594315212
  frame_per_second: 83
  gail_reward: 0.10779678675417717
  grad_norm: 8.980228680830736
  iteration: 27
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.10863051780332357
  ratio: 0.9994292734525143
  success_rate: 0.0
  total_episodes: 5779
  total_loss: -0.10863051775556344
  total_steps: 560000
  total_time: 6674.491278171539

===== gail Training Iteration 28 =====:
  adv_mean: null
  discriminator_loss: 0.22149800411783732
  entropy: 0.5871330468318401
  episode_reward: 52.431074471665205
  frame_per_second: 83
  gail_reward: 0.028907560416234608
  grad_norm: 4.666359105476967
  iteration: 28
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.029395229421938077
  ratio: 1.0002910704184802
  success_rate: 0.0
  total_episodes: 6023
  total_loss: -0.029395229572382494
  total_steps: 580000
  total_time: 6917.664086103439

===== gail Training Iteration 29 =====:
  adv_mean: null
  discriminator_loss: 0.21773097603940048
  entropy: 0.5949179755571561
  episode_reward: 57.13954748197362
  frame_per_second: 83
  gail_reward: 0.04350313557646213
  grad_norm: 3.3315535108248393
  iteration: 29
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.04402866372599816
  ratio: 1.0000643009558703
  success_rate: 0.0
  total_episodes: 6262
  total_loss: -0.04402866380241437
  total_steps: 600000
  total_time: 7145.416812181473

===== gail Training Iteration 30 =====:
  adv_mean: null
  discriminator_loss: 0.22143508589420563
  entropy: 0.6184625931275196
  episode_reward: 56.0866023935249
  frame_per_second: 84
  gail_reward: 0.07092393207339905
  grad_norm: 8.87242179405995
  iteration: 30
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07124906247720504
  ratio: 0.9996216498888456
  success_rate: 0.0
  total_episodes: 6500
  total_loss: -0.07124906248675707
  total_steps: 620000
  total_time: 7355.927977323532

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/checkpoint-iter30.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/progress.csv>.
===== gail Training Iteration 31 =====:
  adv_mean: null
  discriminator_loss: 0.2152602944905177
  entropy: 0.6808402177615044
  episode_reward: 52.1553981590429
  frame_per_second: 84
  gail_reward: 0.04648473535497219
  grad_norm: 2.7580812215805053
  iteration: 31
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.04678097455642927
  ratio: 0.9995567224728755
  success_rate: 0.0
  total_episodes: 6738
  total_loss: -0.04678097470926169
  total_steps: 640000
  total_time: 7603.804030179977

===== gail Training Iteration 32 =====:
  adv_mean: null
  discriminator_loss: 0.217550403978198
  entropy: 0.6176991779070634
  episode_reward: 55.07477807899292
  frame_per_second: 84
  gail_reward: 0.09483056265192154
  grad_norm: 1.6341831740660546
  iteration: 32
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.09539895563935623
  ratio: 1.0017570179242354
  success_rate: 0.0
  total_episodes: 6974
  total_loss: -0.09539895577308459
  total_steps: 660000
  total_time: 7815.194580316544

===== gail Training Iteration 33 =====:
  adv_mean: null
  discriminator_loss: 0.22167092185371962
  entropy: 0.6819621695157809
  episode_reward: 59.46097075543773
  frame_per_second: 85
  gail_reward: 0.04248613120080569
  grad_norm: 0.8649441055762462
  iteration: 33
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.042899037993107084
  ratio: 1.0003027510184508
  success_rate: 0.0
  total_episodes: 7200
  total_loss: -0.042899037873706754
  total_steps: 680000
  total_time: 7995.729818105698

===== gail Training Iteration 34 =====:
  adv_mean: null
  discriminator_loss: 0.23077284225668662
  entropy: 0.6868431598712237
  episode_reward: 58.640467837184644
  frame_per_second: 85
  gail_reward: 0.07920936584854738
  grad_norm: 2.908056055582487
  iteration: 34
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07941940556734037
  ratio: 0.9999766051769257
  success_rate: 0.0
  total_episodes: 7420
  total_loss: -0.07941940523301944
  total_steps: 700000
  total_time: 8224.888975143433

===== gail Training Iteration 35 =====:
  adv_mean: null
  discriminator_loss: 0.2095392843374075
  entropy: 0.6844764048472429
  episode_reward: 40.07134227712917
  frame_per_second: 85
  gail_reward: 0.06557403874034301
  grad_norm: 4.271980066788502
  iteration: 35
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06582562885700892
  ratio: 0.9991373839286658
  success_rate: 0.0
  total_episodes: 7667
  total_loss: -0.0658256291722258
  total_steps: 720000
  total_time: 8442.527274131775

===== gail Training Iteration 36 =====:
  adv_mean: null
  discriminator_loss: 0.21270141639770607
  entropy: 0.6446006797827207
  episode_reward: 58.502026709567936
  frame_per_second: 85
  gail_reward: 0.05781535734541905
  grad_norm: 3.2094954622097505
  iteration: 36
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.058096352195701535
  ratio: 0.9994553757783694
  success_rate: 0.0
  total_episodes: 7884
  total_loss: -0.058096352114509316
  total_steps: 740000
  total_time: 8625.667453289032

===== gail Training Iteration 37 =====:
  adv_mean: null
  discriminator_loss: 0.218001462576481
  entropy: 0.6170379100701748
  episode_reward: 68.93669400990035
  frame_per_second: 86
  gail_reward: 0.03355447924576509
  grad_norm: 7.6712673175029265
  iteration: 37
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.03404301628709221
  ratio: 1.000643362219517
  success_rate: 0.0
  total_episodes: 8090
  total_loss: -0.03404301636350843
  total_steps: 760000
  total_time: 8818.885644197464

===== gail Training Iteration 38 =====:
  adv_mean: null
  discriminator_loss: 0.2350451927154492
  entropy: 0.6412383531912779
  episode_reward: 70.06371051693151
  frame_per_second: 86
  gail_reward: 0.05728640136523889
  grad_norm: 8.523034857480955
  iteration: 38
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.05731937179867274
  ratio: 1.0007996668418249
  success_rate: 0.0
  total_episodes: 8284
  total_loss: -0.057319371855984895
  total_steps: 780000
  total_time: 9005.570553064346

===== gail Training Iteration 39 =====:
  adv_mean: null
  discriminator_loss: 0.24161594283695403
  entropy: 0.6610982191104156
  episode_reward: 74.58363158332205
  frame_per_second: 86
  gail_reward: 0.09685789036254087
  grad_norm: 4.15927334015186
  iteration: 39
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.09702184681708996
  ratio: 0.9996592538479047
  success_rate: 0.0
  total_episodes: 8474
  total_loss: -0.09702184707499467
  total_steps: 800000
  total_time: 9200.209123134613

===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.26039659031308615
  entropy: 0.6957712896359273
  episode_reward: 83.09705691511854
  frame_per_second: 87
  gail_reward: 0.04804987913618485
  grad_norm: 3.235578588033334
  iteration: 40
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.04830896743119527
  ratio: 1.0002208730349174
  success_rate: 0.0
  total_episodes: 8652
  total_loss: -0.048308967330899
  total_steps: 820000
  total_time: 9413.601295232773

/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
