/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully load weights from /Users/ValenXie/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/30000 steps from the expert. Average episode reward: 126.225, success rate: 0.000
Generated 2000/30000 steps from the expert. Average episode reward: 140.274, success rate: 0.008
Generated 3000/30000 steps from the expert. Average episode reward: 140.530, success rate: 0.010
Generated 30000 steps from the expert. Average episode reward: 140.530, success rate: 0.010
Start training!
  total_episodes: 4085
  total_loss: -0.046993324394600515
  total_steps: 320000
  total_time: 5925.19926404953

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.21863856705335472
  entropy: 0.7393399424277819
  episode_reward: 13.710581063212807
  frame_per_second: 53
  gail_reward: 0.033045317793790344
  grad_norm: 1.5808190611692576
  iteration: 16
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.033436935070233466
  ratio: 1.0013842627024039
  success_rate: 0.0
  total_episodes: 4475
  total_loss: -0.033436935163365725
  total_steps: 340000
  total_time: 6331.700705766678

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.22567404981416006
  entropy: 0.7193129185682688
  episode_reward: 15.473875639028208
  frame_per_second: 53
  gail_reward: 0.09055162972937791
  grad_norm: 1.6335004344964639
  iteration: 17
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.09123264984824718
  ratio: 1.0013003236972369
  success_rate: 0.0
  total_episodes: 4877
  total_loss: -0.09123264968586274
  total_steps: 360000
  total_time: 6686.524577856064

===== gail Training Iteration 18 =====:
  adv_mean: null
  discriminator_loss: 0.18952956348657607
  entropy: 0.6859257477980394
  episode_reward: 8.731891968572683
  frame_per_second: 53
  gail_reward: 0.037938492088459244
  grad_norm: 0.6428546587626139
  iteration: 18
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.03885955669415685
  ratio: 1.0011813319646394
  success_rate: 0.0
  total_episodes: 5355
  total_loss: -0.038859556761021034
  total_steps: 380000
  total_time: 7167.128696918488

===== gail Training Iteration 19 =====:
  adv_mean: null
  discriminator_loss: 0.24703364328314095
  entropy: 0.6476504122599577
  episode_reward: 24.54884284715011
  frame_per_second: 53
  gail_reward: 0.0715662265387483
  grad_norm: 1.3997787484755884
  iteration: 19
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.07251468129360523
  ratio: 1.0012899350661497
  success_rate: 0.0
  total_episodes: 5728
  total_loss: -0.07251468177598257
  total_steps: 400000
  total_time: 7530.11834192276

===== gail Training Iteration 20 =====:
  adv_mean: null
  discriminator_loss: 0.2671483776699274
  entropy: 0.624076698682247
  episode_reward: 41.159842429769995
  frame_per_second: 53
  gail_reward: 0.04796096426076614
  grad_norm: 1.8374970998519506
  iteration: 20
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.048875755654313624
  ratio: 1.0017026271575535
  success_rate: 0.0
  total_episodes: 6012
  total_loss: -0.0488757557164018
  total_steps: 420000
  total_time: 7824.437080860138

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/checkpoint-iter20.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/progress.csv>.
===== gail Training Iteration 21 =====:
  adv_mean: null
  discriminator_loss: 0.2616618265899328
  entropy: 0.5755728606994336
  episode_reward: 35.2408710111733
  frame_per_second: 54
  gail_reward: 0.07232205345271489
  grad_norm: 1.2976870798147642
  iteration: 21
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.07360898097738242
  ratio: 1.0020145242030805
  success_rate: 0.0
  total_episodes: 6292
  total_loss: -0.0736089812639432
  total_steps: 440000
  total_time: 8121.186177015305

===== gail Training Iteration 22 =====:
  adv_mean: null
  discriminator_loss: 0.25860899123243797
  entropy: 0.5591055043614828
  episode_reward: 36.81928031165054
  frame_per_second: 54
  gail_reward: 0.08193500361954555
  grad_norm: 3.359684695952978
  iteration: 22
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08353470449264233
  ratio: 1.000458894096888
  success_rate: 0.0
  total_episodes: 6589
  total_loss: -0.08353470445443423
  total_steps: 460000
  total_time: 8436.136411905289

===== gail Training Iteration 23 =====:
  adv_mean: null
  discriminator_loss: 0.26299026146149024
  entropy: 0.5300611161268675
  episode_reward: 42.42790696448936
  frame_per_second: 54
  gail_reward: 0.06734974888177254
  grad_norm: 1.4670209556053846
  iteration: 23
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06857326477288436
  ratio: 1.002605068225127
  success_rate: 0.0
  total_episodes: 6879
  total_loss: -0.06857326459617187
  total_steps: 480000
  total_time: 8759.850270986557

===== gail Training Iteration 24 =====:
  adv_mean: null
  discriminator_loss: 0.2648328009706277
  entropy: 0.43418184048854386
  episode_reward: 31.846771572858817
  frame_per_second: 55
  gail_reward: 0.0619993966502639
  grad_norm: 2.175365220277737
  iteration: 24
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06286511830985546
  ratio: 1.0031497752819305
  success_rate: 0.0
  total_episodes: 7177
  total_loss: -0.06286511845313586
  total_steps: 500000
  total_time: 9025.021670818329

===== gail Training Iteration 25 =====:
  adv_mean: null
  discriminator_loss: 0.262749649813542
  entropy: 0.40239537683052895
  episode_reward: 31.964144015344786
  frame_per_second: 55
  gail_reward: 0.07901804033571329
  grad_norm: 1.5212694460000746
  iteration: 25
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08004379488336734
  ratio: 1.0003299108682535
  success_rate: 0.0
  total_episodes: 7483
  total_loss: -0.08004379462546263
  total_steps: 520000
  total_time: 9334.067443847656

===== gail Training Iteration 26 =====:
  adv_mean: null
  discriminator_loss: 0.267591583996247
  entropy: 0.41286978385387324
  episode_reward: 43.082497652361845
  frame_per_second: 56
  gail_reward: 0.06702328520134473
  grad_norm: 1.1859372640267396
  iteration: 26
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06759459261233226
  ratio: 1.0019934750520265
  success_rate: 0.0
  total_episodes: 7780
  total_loss: -0.06759459254069206
  total_steps: 540000
  total_time: 9632.680258750916

===== gail Training Iteration 27 =====:
  adv_mean: null
  discriminator_loss: 0.27076276421355894
  entropy: 0.42248089202703576
  episode_reward: 37.55149741912769
  frame_per_second: 56
  gail_reward: 0.08370956073586758
  grad_norm: 2.194274134360827
  iteration: 27
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08427246147050307
  ratio: 1.003651136541978
  success_rate: 0.0
  total_episodes: 8091
  total_loss: -0.08427246132722267
  total_steps: 560000
  total_time: 9910.812058925629

===== gail Training Iteration 28 =====:
  adv_mean: null
  discriminator_loss: 0.279568961644784
  entropy: 0.37883542501009426
  episode_reward: 50.892128175231356
  frame_per_second: 56
  gail_reward: 0.05000085657796799
  grad_norm: 1.2768195792650565
  iteration: 28
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.05034520872987998
  ratio: 1.0030076711605758
  success_rate: 0.0
  total_episodes: 8351
  total_loss: -0.050345208553167486
  total_steps: 580000
  total_time: 10273.40074968338

===== gail Training Iteration 29 =====:
  adv_mean: null
  discriminator_loss: 0.2809215513177407
  entropy: 0.28269139537826565
  episode_reward: 61.53295357604665
  frame_per_second: 56
  gail_reward: 0.06461342308574762
  grad_norm: 1.334679516691428
  iteration: 29
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06479566926853014
  ratio: 1.0029389219406324
  success_rate: 0.0
  total_episodes: 8588
  total_loss: -0.06479566933061832
  total_steps: 600000
  total_time: 10528.818522930145

===== gail Training Iteration 30 =====:
  adv_mean: null
  discriminator_loss: 0.27973895948857835
  entropy: 0.35061382655149853
  episode_reward: 48.378481048139065
  frame_per_second: 57
  gail_reward: 0.06631380602335318
  grad_norm: 2.5053399556722398
  iteration: 30
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06623495343403939
  ratio: 1.0015854319700828
  success_rate: 0.0
  total_episodes: 8843
  total_loss: -0.06623495352000762
  total_steps: 620000
  total_time: 10797.880692005157

Trainer is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/checkpoint-iter30.pkl>. Progress is saved at </Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail/progress.csv>.
===== gail Training Iteration 31 =====:
  adv_mean: null
  discriminator_loss: 0.27720228817600473
  entropy: 0.29031143935445025
  episode_reward: 48.997108616700004
  frame_per_second: 57
  gail_reward: 0.09273782902612136
  grad_norm: 3.2983152453715983
  iteration: 31
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.09278354370632233
  ratio: 1.0042410091711924
  success_rate: 0.0
  total_episodes: 9099
  total_loss: -0.09278354405019527
  total_steps: 640000
  total_time: 11056.08524799347

===== gail Training Iteration 32 =====:
  adv_mean: null
  discriminator_loss: 0.27202800770218555
  entropy: 0.22545787907945805
  episode_reward: 38.71430547694746
  frame_per_second: 58
  gail_reward: 0.14245897142741926
  grad_norm: 3.1454458620303716
  iteration: 32
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.14134077962774497
  ratio: 1.0025520009872242
  success_rate: 0.0
  total_episodes: 9401
  total_loss: -0.1413407790928315
  total_steps: 660000
  total_time: 11258.839659929276

===== gail Training Iteration 33 =====:
  adv_mean: null
  discriminator_loss: 0.2762726699312528
  entropy: 0.2496509510737199
  episode_reward: 48.037459908080784
  frame_per_second: 59
  gail_reward: 0.07748263786809567
  grad_norm: 3.6447736260218497
  iteration: 33
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.07772657865515122
  ratio: 1.0026296072281324
  success_rate: 0.0
  total_episodes: 9655
  total_loss: -0.07772657859783906
  total_steps: 680000
  total_time: 11351.799273967743

===== gail Training Iteration 34 =====:
  adv_mean: null
  discriminator_loss: 0.2730250764351625
  entropy: 0.24098674513590643
  episode_reward: 49.48953791927368
  frame_per_second: 61
  gail_reward: 0.08583106280137331
  grad_norm: 3.2656323029444767
  iteration: 34
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08645948798228532
  ratio: 1.004625867268978
  success_rate: 0.0
  total_episodes: 9895
  total_loss: -0.08645948771482859
  total_steps: 700000
  total_time: 11436.445069789886

===== gail Training Iteration 35 =====:
  adv_mean: null
  discriminator_loss: 0.27804091204053316
  entropy: 0.26525382021298777
  episode_reward: 69.99384702302419
  frame_per_second: 62
  gail_reward: 0.0629688600364786
  grad_norm: 2.8716423752980353
  iteration: 35
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06304159069386048
  ratio: 1.003618363997875
  success_rate: 0.0
  total_episodes: 10118
  total_loss: -0.06304159076072467
  total_steps: 720000
  total_time: 11518.125528812408

===== gail Training Iteration 36 =====:
  adv_mean: null
  discriminator_loss: 0.2756415283259673
  entropy: 0.2559429093908805
  episode_reward: 74.0254274555641
  frame_per_second: 63
  gail_reward: 0.06871036434880434
  grad_norm: 3.4425837425085213
  iteration: 36
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.06841036671151718
  ratio: 1.0025207637976377
  success_rate: 0.0
  total_episodes: 10321
  total_loss: -0.06841036673539724
  total_steps: 740000
  total_time: 11596.049247980118

===== gail Training Iteration 37 =====:
  adv_mean: null
  discriminator_loss: 0.2780796364140816
  entropy: 0.1953689636113361
  episode_reward: 66.29928600688282
  frame_per_second: 65
  gail_reward: 0.12013292054717357
  grad_norm: 5.395615910872435
  iteration: 37
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.11935458198571816
  ratio: 1.0046460704925733
  success_rate: 0.0
  total_episodes: 10532
  total_loss: -0.11935458230093504
  total_steps: 760000
  total_time: 11673.309166908264

===== gail Training Iteration 38 =====:
  adv_mean: null
  discriminator_loss: 0.2825050366994662
  entropy: 0.1905758735174552
  episode_reward: 77.10696347680809
  frame_per_second: 66
  gail_reward: 0.11008802310396464
  grad_norm: 5.5838002969057134
  iteration: 38
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.10993444818334702
  ratio: 1.006548819786463
  success_rate: 0.0
  total_episodes: 10728
  total_loss: -0.1099344481069308
  total_steps: 780000
  total_time: 11748.31015086174

===== gail Training Iteration 39 =====:
  adv_mean: null
  discriminator_loss: 0.2797281119112785
  entropy: 0.24344400364236954
  episode_reward: 97.17828153071486
  frame_per_second: 67
  gail_reward: 0.08723404564154454
  grad_norm: 3.5101140801723187
  iteration: 39
  log_dir: /Users/ValenXie/assignment-2022fall/assignment3/MetaDrive-Tut-100Env-v0/gail
  policy_loss: -0.08706239146681932
  ratio: 1.002616158204201
  success_rate: 0.0
  total_episodes: 10899
  total_loss: -0.08706239169606796
  total_steps: 800000
  total_time: 11818.902053833008

/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
Successfully registered the following environments: ['MetaDrive-validation-v0', 'MetaDrive-10env-v0', 'MetaDrive-100envs-v0', 'MetaDrive-1000envs-v0', 'SafeMetaDrive-validation-v0', 'SafeMetaDrive-10env-v0', 'SafeMetaDrive-100envs-v0', 'SafeMetaDrive-1000envs-v0', 'MARLTollgate-v0', 'MARLBottleneck-v0', 'MARLRoundabout-v0', 'MARLIntersection-v0', 'MARLParkingLot-v0', 'MARLMetaDrive-v0'].
Successfully registered MetaDrive environments:  ['MetaDrive-Tut-Easy-v0', 'MetaDrive-Tut-Hard-v0', 'MetaDrive-Tut-1Env-v0', 'MetaDrive-Tut-5Env-v0', 'MetaDrive-Tut-10Env-v0', 'MetaDrive-Tut-20Env-v0', 'MetaDrive-Tut-50Env-v0', 'MetaDrive-Tut-100Env-v0', 'MetaDrive-Tut-Test-v0']
/Users/ValenXie/assignment-2022fall/assignment3/core
/Users/ValenXie/assignment-2022fall/assignment3/core
